exemplo
"{'banco': 'BANCO ABC BRASIL S.A.', 'codigoBanco': 246, 'agencia': 1, 'linhaDigitavel': '24698.1541 17323.88022 43518.67620 4 00000000080820', 'valor': 808.2, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23799.5145 04630.75866 37615.97132 9 00000000098101', 'valor': 981.01, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23725.3031 57828.53440 48572.51296 3 00000000052662', 'valor': 526.62, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23792.3746 78654.00066 39072.99853 7 00000000099860', 'valor': 998.6, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 841, 'agencia': 40, 'linhaDigitavel': '84190.0608 99737.96548 65589.49436 2 00000000092232', 'valor': 922.32, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23797.2037 93614.66918 86673.80437 3 00000000092329', 'valor': 923.29, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '10796.3624 94579.11285 40661.05805 4 00000000074691', 'valor': 746.91, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23794.3796 82541.33316 72332.43681 3 00000000099592', 'valor': 995.92, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.9833 40771.80287 93718.37809 5 00000000099392', 'valor': 992.92, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23799.0309 94886.14787 13462.41843 5 00000000005255', 'valor': 52.55, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 2761, 'linhaDigitavel': '23796.4398 39805.06362 69641.29871 8 00000000084470', 'valor': 844.7, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23796.0411 54821.22378 49037.53750 3 00000000059734', 'valor': 597.34, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23725.0088 62200.33590 09412.38632 2 00000000012426', 'valor': 124.26, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23795.5667 01993.91595 36201.45848 6 00000000077957', 'valor': 779.57, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 621, 'agencia': 40, 'linhaDigitavel': '62195.3162 31225.02181 33639.63864 7 00000000032752', 'valor': 327.53, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.4739 14064.03491 60920.72198 8 00000000040519', 'valor': 405.19, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '82995.6613 24043.24603 02601.45286 5 00000000093413', 'valor': 934.13, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23795.2805 48263.33280 38498.48609 9 00000000098272', 'valor': 982.72, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23797.7275 62598.22703 20761.11928 3 00000000067914', 'valor': 678.14, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.7452 58850.78789 42263.55561 6 00000000049416', 'valor': 494.16, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 5384, 'linhaDigitavel': '23791.6054 54511.97148 89827.55746 5 00000000022354', 'valor': 223.54, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23796.6983 46629.74281 27823.31450 1 00000000046306', 'valor': 463.06, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23734.8393 81036.82147 80442.43568 1 00000000022481', 'valor': 224.81, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23794.4603 24387.25472 67393.63472 6 00000000025888', 'valor': 258.88, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 987, 'agencia': 40, 'linhaDigitavel': '98796.6558 27234.87461 72786.53989 1 00000000069914', 'valor': 699.14, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23791.4389 12392.83321 40786.35340 9 00000000053044', 'valor': 530.44, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '93298.6692 14286.03054 80447.45064 7 00000000044509', 'valor': 445.09, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23799.4020 44319.36443 94276.16958 4 00000000064408', 'valor': 644.08, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23796.7219 14081.88788 41567.52457 1 00000000096062', 'valor': 959.62, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23790.7023 81961.18435 52723.22252 2 00000000004292', 'valor': 42.92, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 8747, 'linhaDigitavel': '23790.3111 87127.34241 81147.49770 0 00000000050937', 'valor': 509.37, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23794.7286 40884.47151 60136.99064 6 00000000099733', 'valor': 997.33, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23705.8041 12058.33142 84172.84843 2 00000000009789', 'valor': 97.89, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23792.0049 46047.60455 09555.08702 4 00000000030431', 'valor': 304.31, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 912, 'agencia': 40, 'linhaDigitavel': '91298.3767 55732.33667 36503.63740 0 00000000002511', 'valor': 25.11, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23790.0728 28153.49872 98432.16730 3 00000000049473', 'valor': 494.73, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '32394.2717 14066.55925 08592.52292 2 00000000054041', 'valor': 540.41, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23798.9538 08637.82139 18376.79212 6 00000000064255', 'valor': 642.56, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23792.0725 33493.40542 03953.14838 2 00000000040859', 'valor': 407.59, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23798.2067 99451.25394 44485.73534 6 00000000008239', 'valor': 82.39, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 9931, 'linhaDigitavel': '23796.3224 51903.56550 02355.43499 6 00000000043055', 'valor': 430.55, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23797.6184 28187.65307 42097.67282 9 00000000058298', 'valor': 582.98, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23749.0420 09359.79643 59137.48703 0 00000000074500', 'valor': 745.0, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23790.3117 36003.27211 81813.75435 8 00000000032177', 'valor': 321.78, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 673, 'agencia': 40, 'linhaDigitavel': '67397.3290 63307.08408 02159.04050 0 00000000040489', 'valor': 404.89, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23795.8213 85933.87457 78973.72807 1 00000000073797', 'valor': 737.97, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '94498.5777 86368.57942 97872.77102 7 00000000011584', 'valor': 115.84, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23791.7005 34760.97850 32402.75354 5 00000000029002', 'valor': 290.02, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23795.8533 68174.50217 77693.47648 5 00000000094469', 'valor': 943.69, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23791.0474 47307.62638 58349.62756 9 00000000053479', 'valor': 534.79, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 3517, 'linhaDigitavel': '23799.9140 32130.10337 04092.59562 5 00000000084106', 'valor': 841.06, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23799.6726 70940.89935 73575.31525 6 00000000091699', 'valor': 916.99, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23751.2151 38919.66342 89513.57718 0 00000000083075', 'valor': 830.75, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23792.5964 34982.08149 27685.83212 6 00000000006360', 'valor': 63.6, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 650, 'agencia': 40, 'linhaDigitavel': '65092.1606 38885.24122 82479.28207 7 00000000037410', 'valor': 374.1, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23798.4504 52357.00165 76271.11475 2 00000000012847', 'valor': 128.48, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '96795.0842 76543.56399 19702.70739 2 00000000010050', 'valor': 100.5, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23798.8411 39071.12006 74368.42896 1 00000000027391', 'valor': 273.91, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23795.1501 00195.20779 59781.22208 2 00000000011504', 'valor': 114.04, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.0638 33421.71399 64818.53047 6 00000000047454', 'valor': 474.54, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 6421, 'linhaDigitavel': '23798.2508 05226.94554 56737.85876 4 00000000026167', 'valor': 261.67, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23791.8925 77005.79558 18835.65295 9 00000000010217', 'valor': 102.17, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23753.6273 66157.80238 64688.00459 0 00000000083325', 'valor': 833.25, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23792.8530 18944.28478 25857.09414 8 00000000071380', 'valor': 713.8, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 605, 'agencia': 40, 'linhaDigitavel': '60598.7520 38921.69494 63480.36086 2 00000000082048', 'valor': 820.48, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23796.1149 71901.57250 59250.89851 1 00000000072210', 'valor': 722.1, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '50995.2553 13020.54497 37585.96074 3 00000000074914', 'valor': 749.14, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.1682 89413.18099 74297.29481 6 00000000020739', 'valor': 207.39, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23799.8860 71630.34296 50626.97221 8 00000000073564', 'valor': 734.64, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23797.1874 29651.05412 33833.04724 9 00000000035799', 'valor': 357.99, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 6696, 'linhaDigitavel': '23794.3502 87279.51188 22997.29860 8 00000000060524', 'valor': 605.24, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23794.1572 37232.82193 86020.24185 4 00000000063301', 'valor': 633.01, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23744.1100 67124.55785 09186.06779 4 00000000060383', 'valor': 603.83, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23798.9875 26649.23688 29676.16478 7 00000000099905', 'valor': 999.05, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 75, 'agencia': 40, 'linhaDigitavel': '07596.8860 92296.90105 65126.76107 8 00000000079147', 'valor': 791.47, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.9063 26878.94140 26271.83798 6 00000000089277', 'valor': 892.77, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '27798.1607 59683.74973 46189.85014 2 00000000096056', 'valor': 960.56, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23792.0998 75953.67528 11147.48915 4 00000000073985', 'valor': 739.85, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.1775 41711.96638 27360.31766 8 00000000050130', 'valor': 500.3, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23792.4820 86074.50620 23600.47801 4 00000000006587', 'valor': 65.87, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 6350, 'linhaDigitavel': '23798.5503 69119.61600 49121.74494 7 00000000054780', 'valor': 547.81, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23797.2559 60345.08488 06916.40852 1 00000000023837', 'valor': 238.37, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23722.7953 51884.22789 59356.72821 8 00000000034784', 'valor': 347.84, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23795.4362 04527.96067 84444.16159 8 00000000024574', 'valor': 245.74, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 600, 'agencia': 40, 'linhaDigitavel': '60093.8260 71300.21369 48536.39467 1 00000000045279', 'valor': 452.79, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23796.5290 89680.34812 50917.01730 4 00000000012091', 'valor': 120.91, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '83997.4420 09363.45114 89981.34814 6 00000000046910', 'valor': 469.1, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23790.7959 01414.56364 18913.37123 5 00000000093972', 'valor': 939.72, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23799.0244 25801.76794 40183.03146 6 00000000030648', 'valor': 305.48, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23798.7477 87999.02641 69397.97923 8 00000000046792', 'valor': 467.92, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 9279, 'linhaDigitavel': '23799.6967 66570.36630 17187.14819 2 00000000011713', 'valor': 117.13, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.2613 31271.26039 56422.52236 8 00000000052913', 'valor': 529.13, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23700.9803 25097.56542 09416.82754 7 00000000069900', 'valor': 699.0, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23791.7366 13422.50424 53761.55979 5 00000000054813', 'valor': 548.13, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 350, 'agencia': 40, 'linhaDigitavel': '35092.9546 89622.45319 38225.16875 6 00000000016156', 'valor': 161.56, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23796.1737 42469.28335 02158.87436 5 00000000006168', 'valor': 61.68, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '93695.4797 93517.46266 03192.76427 2 00000000011272', 'valor': 112.72, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23795.1440 95162.80653 34328.58142 7 00000000028489', 'valor': 284.9, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23793.5358 02545.79054 62199.43389 8 00000000061800', 'valor': 617.0, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 40, 'linhaDigitavel': '23790.3731 44238.31936 10559.65614 6 00000000043034', 'valor': 430.34, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 5579, 'linhaDigitavel': '23793.5190 31918.75679 13659.92788 4 00000000053404', 'valor': 534.04, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23791.7478 72756.05735 75507.13295 4 00000000063366', 'valor': 633.66, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23789.7624 19225.26376 47225.99631 3 00000000071996', 'valor': 719.96, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23793.2915 31812.92706 16513.98024 4 00000000087646', 'valor': 876.46, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 424, 'agencia': 215, 'linhaDigitavel': '42491.7594 31894.34221 31005.03922 2 00000000034694', 'valor': 346.94, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23795.1455 81236.69281 53285.26734 3 00000000097450', 'valor': 974.5, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '83398.2487 06342.66232 63067.85534 6 00000000002329', 'valor': 23.29, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23794.8253 21786.99048 71150.20904 7 00000000075138', 'valor': 751.38, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23799.9221 14952.80203 95374.94359 3 00000000051216', 'valor': 511.16, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23790.5824 57921.97126 16768.62210 8 00000000036632', 'valor': 366.32, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 6577, 'linhaDigitavel': '23790.2648 33641.94988 53268.15549 0 00000000043099', 'valor': 430.99, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23799.5697 42522.50523 46944.25954 6 00000000060979', 'valor': 609.8, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23715.6027 31952.03551 67156.71539 6 00000000003638', 'valor': 36.38, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23796.8216 88309.64272 73524.01690 3 00000000057903', 'valor': 579.03, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 441, 'agencia': 215, 'linhaDigitavel': '44191.7199 12085.41924 99475.14842 9 00000000030420', 'valor': 304.21, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23794.7416 41754.18032 35683.86426 0 00000000056141', 'valor': 561.41, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '73397.5949 80225.80143 74592.09199 6 00000000089837', 'valor': 898.37, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23791.7472 39023.39822 74229.76955 5 00000000058438', 'valor': 584.38, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23799.8907 43095.14164 25818.19396 4 00000000037014', 'valor': 369.14, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23794.8913 58024.22298 94330.65738 0 00000000066902', 'valor': 669.02, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 7435, 'linhaDigitavel': '23799.3323 71441.02916 82375.65541 9 00000000040023', 'valor': 400.23, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23795.8943 50854.95662 25868.21445 7 00000000062507', 'valor': 625.07, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23783.0042 92654.97541 65947.98112 4 00000000083013', 'valor': 830.13, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23793.9159 70561.13421 82640.19516 0 00000000095762', 'valor': 957.62, 'label': 1}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 246, 'agencia': 215, 'linhaDigitavel': '24694.0455 73949.49756 44816.36590 5 00000000090840', 'valor': 908.4, 'label': 0}"
"{'banco': 'BANCO BRADESCO S.A.', 'codigoBanco': 237, 'agencia': 215, 'linhaDigitavel': '23790.4005 83189.77753 99135.65144 2 00000000073322', 'valor': 733.22, 'label': 1}"
